product_id,product_name,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Count
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),719,"1,295",44,4.2,17218.0,Nickel plating for corrosion resistanceThermal Cut Off : No|Efficient heat transfer heating element. Power: 1500 watts; Operating Voltage: 220 - 230 volts. Rated Voltage :50 Hz AC|Touch protection cover|Elegant & Sturdy bucket hook|ISI marked 3 pin modeled plug|Waterproof|Heating Indicator,"AGEBUO6CQ3XQHSSH3PUT2M3VRIIA,AE3PNBPHVSOFM6ZFHRN65BJ623WA,AG33YAVAI5WBUVO6P3OSR7ZWEENA,AEASLP7ZXVRRT76WW6BZCHKEETPA,AEAMTNJ62GWPNSKKZKL2CBYJ7QPA,AFDE455VYYZCOICWG6PJN2OH5UZQ,AHQB5DKSV6PL6CIWHZOUYFYM3QAQ,AFE5TCTC2Z2RKYN3XOCDMTTUXYQA","L B,Ashwin Showi,ajith,Rounak,BISWAJIT DAS,Abhinav kumar,Karambir Singh,Soni","R1HLV52BSW2J74,R3TNI0JHPOWSE6,R1E17Z1ZU7IEFH,R3RT5I5JOFAPWD,R2MEOYKZYP0J2I,R2H579I6NH2BT7,R12SFXHRPKR19Z,R1GYEM1YCJ5DD1","Needs accessories,Gets water hot in under 10 mins,Slightly disappointed,Useful,Value for your money,Havells water heater is an excellent product.,v.nice,This product is very good and easy to use",Home&Kitchen,"Heating,Cooling&AirQuality",WaterHeaters&Geysers,ImmersionRods,,,,1
B0BK1K598K,"AGARO LR2007 Lint Remover, Rechargeable, for Woolen Sweaters, Blankets, Jackets, Burr Remover, Pill Remover From Carpets, Curtains",678,"1,499",55,4.2,900.0,"Efficiently removes fabric fluff, fuzz, bobbles, pills, burr or roye from all types of garments, fabrics and restores to a fresh look|5W motor with 6500 RPM ensures quick and smooth removal of lints|3 leaf stainless steel blades eliminates the lint smoothly and prevents the fabric from getting damaged|Rechargeable lithium ion battery gives 60 minutes of cordless use with 1 hours of recharge|The smart safety features ensures the device to work only once the steel mesh cover is properly and tightly fitted to avoid injury","AHHR537KLQY7CNKPQSL3SFUGQFYQ,AEWMRBC2Q3TOCF3OZ7VTXRKVOTTQ,AFTBMFB3LZBJXYM733IX6RA4Y32Q,AHKHDU6SJT2ATWB6NYREQFI7LMKA,AF6IWYXBJGKC5NQHDZRGTUYY52MQ,AFTGMTBHSESALH3N64ZDYSK7ZQ6A,AF2DRT4YNZ7JK3TM7IYG7T7GWCAQ,AHVZEZBMHZ3FEKFYLCZUWSDJH7PA","Nirupma Kumari,Abhijeet Singh,Mukul,palak,Amrit,Amit Chawlani,ANKIT VERMA,R M KATIYAR","R1EU51LVE60B7C,R18PRSQIFU4R7M,R19E4QY5JWKCDD,R3KJZPFCPU10HY,R7IC04YHLBUXZ,R1O3ABBLOBUAOQ,R3U5F3UJMK0DZP,RS0ZV034M4T2G","Good product, removes lint efficiently.,Good product. Does job well.,A recommended product,Easy to use,Good product,The Product Is Very Useful Thanks To Agaro,Good lint remover,Nice product",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,,,1
B09Y5FZK9N,"Pigeon 1.5 litre Hot Kettle and Stainless Steel Water Bottle Combo used for boiling Water, Making Tea and Coffee, Instant Noodles, Soup, 1500 Watt with Auto Shut- off Feature - (Silver)",809,"1,545",48,3.7,976.0,"Classic Design: The classical mirror polish of the appearance makes your electric kettle 1.5 Litre unique and aesthetic, which can match any type of kitchen design and 360° swivel base is connected with standard power cord for safe usage and convenient storage|Cordless Pouring: The electric kettle 1.5 Litre can be easily lifts from its swivel base for easy filling at the sink and graceful serving without the hassle of a power cord; it can also be returned to its power source from any direction, great for right and left-handed users.|Convenient: The cordless, auto shut off & BPA-Free electric kettle 1.5 Litre makes a striking presence on any kitchen counter or buffet in preparing and serving and it is easy for storage|Fast Boil: This 1500 Watt electric kettle has concealed heating elements and can boil up to 1.5 litres of water in 5 to 7 minutes, quicker and safer. Start your day with a cup of instant lemon tea, green tea, hot water.|Easy Clean: Use white vinegar, baking soda, water, cleaning bottle brush and microfiber cloth to clean your electric kettle 1.5 litre and keep it looking new.","AHFT3PEI64SYXMAXBJMISWFPD72A,AHK7QIHRRUR4GRXTSE76EZYJ77XA,AFZIDUSFQZCTHMAIP5ESQP4D46IQ,AELZIYLUUHK72SAGGIWFRQ7NZMRA,AE3PNBPHVSOFM6ZFHRN65BJ623WA,AGG5FYE77JHQSTXRPFUK4QP56OVQ,AE2SX6NXG2KPPA4PPOG6ZXAO4XRA,AFTJHDHH4SFWDRKYNRYWWJ2SCO3A","Amresh Tiwari,Amazon Customer,Sarvagya Verma,Sourav Debnath,Ashwin Showi,Sowmya Srikanth,Shyam Kumar Diwakar,Amazon Customer","RBEG7QZLRCJDN,R28QMPIJNBM5OK,R14J3NXQ5NAC7R,RKRTDX4HUEL24,RHALLXNBV1RXU,R3D6738NEAKY6,R37JRTFT78JQZP,R6IZF0GLY43S","Kettle is good but bottle is not good quality,Good,Ok,Bottle is not sturdy; kettle id light but heats fast,Value for money,Steel Quality is not as per expectation,Satisfactory experience,Good",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,,,1
B09J2SCVQT,NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jars 2 Blades),"1,969","5,000",61,4.1,4927.0,"Make Smoothies and Juices within seconds.|Also suitable for dry grinding, chutneys and dips|Powerful 500 W copper motor can grind almost any food.|Best in the segment customer support and quality|Includes easy to make and carry sipper jar","AFBHLRTSYYAZ2IGMVF2BNV6ZPG3A,AEVRNHFUTYUHFVYZIRFX34P3HMEQ,AGFGBKO4HNU7RBWUIQ4SEDHPVJ4Q,AHKQJGLHNS4XA3MXLSQTPUTJXGEQ,AEWL2PAPDGE7BFE4JQNQGAC2OU5Q,AEUF7JGXQJQHT6KCX2QUIH654SCA,AGUM74GIOX3I342NCGUFQLXBDFJQ,AFMQGNAKHSIPLISWAGVT76URCNBA","dharshnaselvan,Saiashwanth.M,Dr. Arshi Siddiqui,Priya,Ravi Raj,Prasun Ghosh,Greta Tigras,Vasanthi","R1B9F9IRGMO01I,R1RO3J9EEFFHMF,RLXVHHR81VC4Q,R2XA4OT3Q76L0T,R1HBCLTEUAY2M3,R11UPSK2R29X8M,R2NDNJ4SQ59K19,RLNOOCUPB3G8H","Used almost for a month,User friendly product  worth the money.  The product working fast.,Very happy with cookwell services,Worth,Very good product...,Good product,Good Customer Service,Good one easy to use",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,JuicerMixerGrinders,,,,1
B00TDD0YM4,"Philips GC026/30 Fabric Shaver, Lint Remover for Woolen Sweaters, Blankets, Jackets/Burr Remover Pill Remover from Carpets, Curtains (White)","1,490","1,695",12,4.4,3543.0,"Easily remove fabric fluff, fuzz, bobbles, pills, burr or roye from all types of garments and fabrics|Helps to Restores your clothes and fabrics to a fresh new look|Up to 8800 rounds/min blade rotation for effective removal-Suitable for all garments|3 sizes of holes in the mesh to tackle all sizes of pills|Warranty: 2 years on product|Includes: 1 Fabric Shaver, 2 x AA batteries and Cleaning Brush|Large blade surface for covering a large area at once","AF46TGPPTX6KI5LAMPWQUT2FWGAA,AEKJQ26OPCPGJGTROLSFYDTZQI5A,AG4TMVLE2E2Y6MTLHIY357BFY2MQ,AGHHIDEH53KUJLOZPDE4LR2HJQFQ,AG45O2BGKXV2KHQ7RPLX6VGRK3NA,AGGBACZMWOUQYTGTBUCNPPRSLR3Q,AFIQSIL7ISWOODN5KHNEOMLRTICQ,AGKTUWZXN4S5YSUFCOS2HZWGEVRQ","manmeet gupta,Ishrat Bhat,A kotwal,Mohammad Anas Qadri,Ashish Jain,Amit,Akram Khan,Amazon Customer","R1P8LA1US4WV0S,R13BIW8MBG5VX1,RPJVB23K2QB2Z,R2AH0ULO6G9Q9B,R3EVYZ8A3LVBC9,R3QWMJ5DS2A0B9,R1V4PTSXK0QY54,ROUIP06IT2CPE","Good Portable product,Product is good but within 3/4 uses battery is dead now have to change its battery(cell),Finally I got my item and it works fine.,Overall Very good products and value for money , go for it,Wonderful product,Nice,It was just osm,It's best",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",LintShavers,,,1
B078KRFWQB,"Havells Cista Room Heater, White, 2000 Watts","2,499","3,945",37,3.8,2732.0,"Cool touch body with One year warranty|Warranty: One year warranty|Includes: room Heater|Heat setting: Two heat Settings: 1 W & 2 W ; Peak Air Velocity: 3. m/s ; Power input: (22 - 24)V ; Power consumption: 1 W , 2 W ; Frequency (hertz): AC 5 Hz|Touch Sensor: No","AE7ZYKK6AN7B2Y7ACR7JHJW236LA,AESOWISQWBKYJDU52KCZ7YS6SVBQ,AG7DKLB2T3PNRAY6LDLIW6VJMJMQ,AGTPGCOUIYSGBEI4FNB5DBNZ3YSQ,AEV7FG26UKIYP5BGJCKTAAW2P7IA,AGMNUA3JQNKB6LFY5U6IVEOUL24A,AHORRTX6YEOE4EHOZ7SMYMIVM2LA,AGW3S7WWJPRUQR3E5NM4WDXE2QNA","Vipin Arora,TKR Singapore,Amazon Customer,SATISH RANJAN,Sanjay Kumar Moharana.,vivek,Firdouse,KULWINDER KUMAR","R2CQXUNYCW3XME,R2KAKW6DIB247K,R2JS1CRHA1ZVXX,R22QERXUM2BL5Z,R383MV0MEIDU7H,R2SKAQP8H3C1JO,R2YFUOABG0IRC6,R2BOI1RPBGON4U","Products review,Good & easy to use.,Good and portable,Motor Like unusal Noise,Better product with value for money.,Nice product from havells,Very easy to yse and portable those looking for small room this s best to buy,it's good choice",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,,,1
B07SRM58TP,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)","1,665","2,099",21,4.0,14368.0,"Efficient 800W motor, 6.5 kPa suction|Durable ABS & compact body|Crevice nozzle to clean Hard-To-Reach areas|0.8 Ltr dust collecting capacity|Equipped with multiple cleaning brushes|5 Metres long cord for uninterrupted cleaning|Warranty 1 Year for any further query please call our customer care on 9821486487 or write to us at info@u","AF23KL3IJO4DTXNR7B6VYLGMPPOA,AEM63IRT3VZEHLKD6EJGEHLR26DQ,AF3YLRSNTFBT3D5CVTFYEMZXEOVQ,AEZ2UVTU6QGVMCNZVF23LFFHQGEQ,AESGDAOGZ3PXGVZBESS6OBCAT4UQ,AE2LUQX7TDOHRQ6KSHCG46LFH2SQ,AE5HN6WL7NRP4AQWHEA2OGRZNAIQ,AFKSXB5D4V7OTDHTLNFF5COQ4C5A","Rajesh kumar,Shuchi,Vishal P.,Deepa,Kindle Customer,Bharat Chugh,A.P.Gohil,Kapil","R2UOEYQ2VM1TH,RZDYJDLTYVU7Y,R1BBUKP0LQXX24,R13WVC502PM2JO,R3HZ2W80EMHUG2,R3ES0KDR3E4O9P,R2RNRH4SM11DC6,RYS9FSF2IYAMQ","Vaccum cleaner,Ok,Good product,Quite loud, heats quickly but very good for cleaning upholstery,Compact in size,Only for limited & light duty usage,Value for money, Good bargain,Handy n works well",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing",Vacuums&FloorCare,Vacuums,HandheldVacuums,,1
B00EDJJ7FS,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),"3,229","5,295",39,4.2,39724.0,Philips Domestic Appliances is Asia’s most trusted brand(As per Research by ibrands360 & WCRCINT. Category: Home Appliances.),"AFVKRRAFQOO6G7UIAK6H44N3AHUQ,AEDG2D2EUJBTRXOTXTERTO45O3YQ,AGQMHEOMID4JPWI362AEVAFIAM3A,AFRUVFPVIIIWUPPXM7EQEXD6I5BQ,AETNTQXA5XZFHEBM6KKNB3I4SH3A,AH4KRGUX424RRJAJL2N7BQKGC3XA,AG73LD2KHD5QVU277LLIT3VMT7ZA,AHSIPI7MVS5ICRZJW6FJEDI2TBKQ","Icu,Pavish,Krrish kumar,Vit Bernatik,Sanjay 6266,surykant gonarkar,Monu,VikramJit Singh Khaira","R20RA7F53RKEWU,RX5JXI5MY648T,R1P43OQ1EQ8EIT,R18PMGZTANNTV7,R1UZ4DMD2H0S1H,R1I1N1NYQ2TMVX,R3CZD69S9SFWJT,R3IRM4HQ0TXTJB","Product as describe,Good product,Good product but price high.,I miss my gas stove.... Induction sucks :(,Great value,No1,तेल गर्म करने में परेशानी,Good",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,,,,1
B0832W3B7Q,Pigeon By Stovekraft ABS Plastic Acer Plus Induction Cooktop 1800 Watts With Feather Touch Control - Black,"1,799","3,595",50,3.8,9791.0,"1800 Watt Power Consumption. Power Input : AC 230 - 250 V, 50 Hz|35% energy savings compared to LPG Cooking|Preset timer - Auto switch off|8 Menus - Installed Induction cooktop|LED Display for temperature indication|Smart timer for hands free cooking; Suitable for making dosa, roti, deep fry, idli, heating milk, making curry|This cooktop comes with high-grade electrical that protects against short circuits. It's superior top plate cans with-stand very high temperatures, making it very durable, Cord length : 1.5 meter;Warranty: 1 year warranty provided by the manufacturer from date of purchase on manufacturing defects;Included_Components: 1 Pigeon Acer plus Induction cooktop|Suitable for gifting on Diwali and other special occasions.","AGI226GQCKRT4Z3EB3IW3VTJRT6A,AET5HQF3I4LQLCIILH3ZVBKLSBGQ,AFWFT42A53TOEEBRRN6C5HLLBTSQ,AHBF7XZLKLGYAH7Y44ELCRD3NTSA,AGRZFB35TUXB4ZWLVYPPBUN5YNUQ,AH7TTTBSXRAFZR4KAGYIFV3J7ZIA,AED5BT2OISJYFBV7A2B33PXRM27A,AHIZGOKS3XBB5L524ZR3OZBCVWVQ","Arun siddharth jr,Rajeshwar r.,DR.RAMANJEET SINGH,Vikram Singh Rajput,Birendra Kr. Saha,Rahul,As,Ajay suyal","RWY553B13GWAK,R23QMRIS0UXNQL,R2ZZZJ36VTNHMV,R38CKW00NINQ49,R1FBBD2SP4W76F,R3C67N77WGMHKM,R1GQ8VSBRXN2GB,R2B8DPA0SN9518","It's an okay induction stove on a budget price,Super,Nice product,Pigeon Induction,Easy to clean,Works fine issue with delivery product bit damaged,Average,It is nice product & easy to use best at this price",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,InductionCooktop,,,,1
B07WNK1FFN,"AGARO Esteem Multi Kettle 1.2 Litre, 600W with 3 Heating Modes & Rapid Boil Technology","1,260","1,699",26,4.2,2891.0,"Multiple usage- Boil Water, prepare eggs, tea, noodles, etc.;Capacity: 1.2 Litres, 600 Watts|3 Heating Modes- Boiling, Heating & Keeping Warm;Easy to clean wide mouth|Transparent glass lid for superior cooking;Accessories: Stainless Steel Grill, Egg Boiler Rack, Plastic Bowl|360 degree swivel detachable power base|Size Name: 1.2 Liter; Color Name: Black","AGKKNM6BD3A6GKIOIIX4JJBDLDYQ,AFD4QMZGWAYTZ3UNBOFRY6VZ2RTQ,AEWCCNZCVTSPJOV3Y5WKHQNKOMFA,AFIWLA4V26PMEUGOVI5YCG3P2CQA,AEF43YVI4VWAPHIJ6PVL72WYMLZA,AFTIKI6VVBGFNSNZNF42LO54PYDQ,AHOQDOFZZ7JZLFNM72XUCART76XQ,AEUKN7UQLOQ63SSRFPMYFGH2T5UA","videv,Vishal Rai,Dawood,arfaat,Mohit Sharma,Noman,Khadija khatun,MAYUKH BANERJEE","R27191EB7KCEZP,R3KKAMYDQAI5WH,R3MSYM05H7OI65,R1KCIHR6YIA803,R2RVRY8NZ4GKVX,RPM4MVT8HNIXD,RXKHOEIGETJQK,RNQ3UU0QIAJO3","600 W heating kettle with warmer & temp control, half coil heating element looks odd,Overall a Good Electric Kettle,Overall good.,Good Multicooker within budget,Agaro esteem Multi kettle,Quality,Very nice product. Like it.❤,Nice one for hostellers. A must buy product.",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,ElectricKettles,,,1
B009P2LK08,"Bajaj Minor 1000 Watts Radiant Room Heater (Steel, ISI Approved)",749,"1,129",34,4.0,2446.0,"Radiant Warmth: Ideal for use in in small rooms, this 1000 Watts heater provides instant heating during winters|Peace of Mind: Featuring cotton braided cord for safety and Nickel Chromium Plated mesh grid for effective heating|Convenient & Elegant: This room heater comes with SS reflector and tilting legs for easy mobility|Reliable & Safe: Our room heaters are dependable and they also come with a 2 Year warranty|Cord Length (in meters : 1.5)|Nickle chrome plated mesh grid","AHQKNH5JPOQWCNN2ZCUK34VEJAKQ,AEFYKJA3MREFE47PSGVWXKAZNX5A,AHDMM2TUZE7W7XK5BLDOMBCAKCGQ,AEND2YIQWXODS5XLFTNBWNCFHJHQ,AEFDI2YRIMBNCPVHEGTCZ3EEJJBQ,AFMLMNJBBQY6VM55KS2KJR2XVLSA,AFQRLX3MNPS6RGV4NY5BEXMGZNKA,AFQQYXNVJ7GGOQT4GZBROESNKX4A","ANIL. KUMAR,Rohit Y.,Amazon Customer,Chandra Sekhar polineni,Arvind kumar,X men,abhi,Dharampal Singh jadon","R2Z21OHZH69ASO,R3SYP2PI42JEC,R2YFP1LKOMNN5J,R33NMVBM2NHVRJ,RQCGOLYO4S7UF,R3NI7GYUBF68Y7,R2XGVVTMBU4PQP,RC2P508NWBM5I","Poor packaging,Nice products,Good,Spr,Worth to money,Heating is little less,Good for heating a single room.,Acha hai",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,,,1
B07DGD4Z4C,"Butterfly Jet Elite Mixer Grinder, 750W, 4 Jars (Grey)","3,499","5,795",40,3.9,25340.0,"Wattage: 750 W; Voltage: 220-240V, 50-60Hz ; Revolution: 18500|No of Jars: 4; Jar Size: 0.4,0.75,1 in Ltr; Jar Material: Stainless Steel jars and PC Juicer Jar; Body Material: ABS body; Cord Material: 180 CM; Blade Material: Stainless Steel; Speed Control: 3 Speed motor for faster and efficient grinding.Body: Body made of ABS which is shock free|Do not worry if you experience some burning smell when you run your mixer grinder for the 1st time.This is due to the motor varnish getting heated for the 1st timeThe problem should not recur in subsequent uses. If it does, please contact Brand Service Centre|Read Manual Before Use|Powerful motor, Auto Switch Off: Yes; Aesthetically designed ABS body. Body made of ABS which is shock free|Elegant handle and unbreakable lid; Special ventilator to reduce motor heating. Coupler: Special grade Nylon couplers used for better durability|Includes: Mixer Grinder, Juicer jar, Liquid jar with lid, Dry jar with lid, Chutney jar with Lid, Spatula and User manual with Warranty Card","AHFKBN3ZZECQJAP2WEVEDSPH67CQ,AGKAHQZZVWL46MMG723MEZ2B5JXQ,AG77YVKGFFYDUVVPDE2TNAYYMKOA,AFEVFMYDEJHU4LZC5NIFNHXIBTHA,AFZFVBUJXA6PBKJ2FDOYPBEACFKA,AFSZBGFWEAXEDMC4FY3MQB43MSBQ,AGO5KIAIKOB2PPLPFLDLLDMGBQAA,AGY7KGVDNN7DDK5MP4CKRINLVGIA","Lakshminarayana G,bhanu,shah,Pavan kumar G,Sai Gangadhar Chawan,Venu,Laxman Ray,Ankit Yadav","R1MX1ES6AZNSD8,R222NCQOR0GD05,RSLWFI693E1IC,RKS2GT83G9XWF,R2ZJA3OLIBCR6J,R3GIIUNIWHKBGU,R2A08NUNO1EBI3,R15G7XHEWED07R","Very nice product from Amazon,Work in very good,good product,Good,Nice 👍,Good performance with cheap look,User manual book and Warranty card not in Box.,Satisfied 😁",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,MixerGrinders,,,,1
B07GMFY9QM,"SOFLIN Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking, Boiling and Frying (400 Watts, Blue)",379,999,62,4.3,3096.0,"PERFECT EGGS EVERY TIME: Cooking eggs to your desired firmness is easier than ever! An easy to use measuring cup with firmness markings is included, allowing you to cook your eggs to desired hardness of soft, medium or hard and make it consistent every time|ONE-TOUCH COOKING: No complex operations, FAST AND SAFE TO USE. with only One-Touch Power Button, SOFLIN couldn’t be easier to use! Just fill up the water to your desired hardness and turn it on. When the light turns off, the eggs are ready. Simple as that!|COMPACT, LIGHTWEIGHT AND SAFE: Small size and lightweight making Egguru a perfect solution for for smaller kitchen, college dorm life, or camper/RV traveling.|EASY TO CLEAN - Detachable parts make it very easy to disassemble and clean. Simply remove the egg holder and wash these parts with detergent and a sponge.|Material Type: Plastic","AF2FWVZPG6WMO4ERTECABX7BLUGQ,AFHFTUD3BM25DHFHSE7N642W5LEQ,AF7JB6HX2S3TCZRZSRJFOWRCW7CQ,AFDVOFPLM2S3QKJ4FVMZRSCKOT5A,AGDKPXTUSV3HTZTBDED64VHC5J5A,AEA6LQAAQNTPHS6NGAL6DDVFJZ3A,AFX3KZYHLGEF5Y2EAEGRMVVPBHTA,AHXGBF2ZTVWC64GMFRCTEINBQZIA","Sivakrishna,Anish kanneboina,Amazon Customer,shravan kumar singh,U K,Chandresh kumar,Mulli balaraju,Swapnali","RA7Q9QDG5JCPA,R22K8FW0YEB5RU,R2BVDAB2VQXQ5K,R9MSI1TDK6AI7,RU2SGN0UVZU6E,ROIO5NPQ0WAKA,R3M83FVS6RZHFI,R3QMLOKIJFMZ4P","Egg boiler,Time efficient..easy to use,Good to use,Value for money,Very good product,Achha hai egg boil achhe hote hai,Best in Business,as the price product is good",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,EggBoilers,,,,1
B0BGPN4GGH,"Lifelong LLQH925 Dyno Quartz Heater 2 Power settings Tip Over Cut-off Switch 800 Watt Silent operation Power Indicator 2 Rod Room Heater (1 Year Warranty, Grey)","1,099","2,400",54,3.8,4.0,Meant for Spot Heating; Voltage/Frequency: 230V/50Hz/1 Phase|Powerful and Stylish Room Heater for Room Size: Upto 150 sq ft|Safety tip over switch cuts off the heater in case it tilts or falls|Designed for low power consumption and silent noiseless operation|Cord Length (in meters : 1.5)|Country of Origin: India || Power : 800 Watts,"AEB475WQGOIS7R5P667OS3Y4YYSQ,AH7D2QWLLWMHIP2H3OQZ63D4RMEQ,AHKZLDWBBDU4KGY6XTFJVWSZDZVQ","Avi kaur,Bhatia,ayonao","R32KN5G7FW7ZJ9,RGFPF1FPU9POV,R166LGSC344H4W","Compact and effective,Very handy and useful product,Not satisfied",Home&Kitchen,"Heating,Cooling&AirQuality",RoomHeaters,ElectricHeaters,,,,1
B0B2DZ5S6R,"Amazon Basics 1500 W Electric Kettle (Stainless Steel Body, 1.5 L)",749,"1,299",42,4.0,119.0,"Heat and warm water anytime, anywhere with the Amazon Basics Electric Kettle|Built from high-quality raw materials; stainless steel body; lightweight and durable electric kettle|Auto cut-off switch when the water reaches the desired temperature|User-friendly; 360-degree rotating base with plug-in facility|Capacity: 1.5 L|Embedded optimal power-consuming technology; Wattage:1500 Watts|Heat-resistant and cool-touch plastic handle; energy-efficient, affordable and long-lasting kettle|Care instructions: Do not immerse the product in water. Do not touch the stainless steel body during and after boiling. Keep the kettle away from children","AGPSLGGTW5EHCUCCFEPSMH76H3NQ,AFJ2YACJOQIL4CKZZEDPSP3PZHOQ,AGKHBAELL7AOON2QVRG6EQ6YV6RQ,AFOQ5WEUSSLHKGE5MTWWJTN3AXOA,AERBX2ZBWXBE4HAVQ2Z33QANOOAQ,AHWU7AHDKBJQGVBN77UECJRMP2ZQ,AHRLM722B3LWWPMVM7FEFAZN5JZA,AHD5JQAEIHIAAAFUCBHJQ4VXH2GQ","Shaji Kuruvilla,Navin Yadav,Nieraj Kumar,Amazon customer,DIVYA,suraj kumar lohiya,Gomathi,Leo","R13JNSWNKVVI9T,R2JSC7U8B4MA2C,RRNJOTGQVMBP9,R2IEKQ2HBHTPYC,R3PJHP1S75AYAW,R12BP3F974Z6HW,R39E7VJSOOBTO8,RAB464T30GKBZ","Worth for the price,Good,Just Average,Great!,Good product. Few minutes to boil the water and very useful,Very nice working,Good quality,Used the product.  As of everything was fine. Good",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,Kettles&HotWaterDispensers,Kettle&ToasterSets,,,1
B07S851WX5,"Prestige Sandwich Maker PGMFD 01, Black","1,299","1,299",0,4.2,40106.0,"New designs, Durable die cast aluminum grill plates|Heat Resistant, Bakelite body, User Friendly.Cord length 1.5 m|German Technology Greblon Non stick coating for oil free toasting|Power Indicators for easy of use|800 watts power, Voltage(V): 230 Volts|Easy to clean|Warranty: 1 year warranty provided by the manufacturer from date of purchase","AHRVVXFPTDB3B4XEYTEX3C4ZF2PA,AEU7MCZY4XW4EDOXAYKPNDPTWKMA,AHF32Q6YAAQ7QNHEROCDCCWFUOPQ,AGPRDVIBLQ763CQ2BOC4WHZQ4KHA,AE3AMYF4V4BHW3J5ODDAU6WECIRA,AGKNIH5C6WURF7GXXLBVS4HCEWHA,AFSPKHQPAW6WL74AXVQ7SGVQD3UQ,AHARN7LNP2PZHIXOX4FOADQWQCBA","Liz M,Dr. MRV,Amit Kumar,Kalpna Kumari,bhujvir,Naveenchandra Dawarkaprasad Agrawal,Shyam Tiwari,Vivek Kumar","R3B1NJNBALUM2H,R1EFUHICJGU63W,R3HFY8AWPFLRNT,R3LVLRY6NMIF7B,R2Y0A81BUR7EDN,R33DUUU55Z1BOA,R32UYDCW4OGWK2,R1XBU0BS4M545R","Very useful!,Good one for the price,Temperature,temparature controll is needed,Good product but price is too be very high,Quality of material,Best,Good product",Home&Kitchen,Kitchen&HomeAppliances,SmallKitchenAppliances,SandwichMakers,,,,1
B01MY839VW,"Orient Electric Fabrijoy DIFJ10BP 1000-Watt Dry Iron, Non-Stick (White and Blue)",549,"1,090",50,4.2,13029.0,"QUICK HEATING: Powered by a 1000W silver-layered thermostat, the G-Shaped heating element heats up quickly and produces a high heat output.|EASE OF USE with 360-degree swivel cord. The durable and long swivel cord allows tangle-free reach and improved flexibility that helps iron out difficult-to-access creases.|ENHANCED SAFETY with advanced thermal fuse and PBT insulator.|NON-STICK COATED Dupont American Heritage Soleplate for powerful performance and smooth gliding.|LED INDICATOR WITH TEMPERATURE CONTROL feature for sensitive clothes.","AFQJZK36S3SRAAAD3376U4KTPU6Q,AF5WVB3K3SQOW74FF45MMSZ7IT4A,AECTQFMI5LITXPVVXAMCEN7T4OMA,AHGYKNL6LSZEE7TP7CPLHDZXBNFQ,AHZQRNFYLWZV3PCNKMUXLLAL6Y5Q,AEU5D4GBLUFHIEJXMJEX4L6TP5FA,AHF7NDPWJ435H5NW5V6B4CLR7NFQ,AHKWS73ZN752YNYJI3RUUS2MHCSA","Hariom,Kali,Ajay Patil,Reddy Pradeep Kassetty,Nupur Mallick,jeevanraju,Shamanul akhtar,Faizal","R3K3UN3YSLI8K9,RE7V0E8WMQXEZ,R1G9EQA21P73JD,R3HUUS03G360Q3,R36NLGQ9NGSPCE,R1KB6EXTCM1C1H,R2YGR0FZXDNLXL,R1X3FG1SX99UKT","Worthy,Love this product,Good,Good,It can be used for two years,👍,Best in this price, will serve the purpose you bought it for.,Good choice in budget Range",Home&Kitchen,Kitchen&HomeAppliances,"Vacuum,Cleaning&Ironing","Irons,Steamers&Accessories",Irons,DryIrons,,1
